truth156
42.04634549525816
20.300381928108926
47.567886473323036
41.508335937051136
14.972645857670749
35.60746615372013
36.31558442031646
14.24918710044858
49.233350675219945
26.851977043857726
55.08865600082436
17.73712312786215
48.76602196244658
23.01289613355711
41.991717608065485
40.9747655360606
24.442073369762067
39.43418896180007
28.276431928431464
24.837422166041865
34.41323358643528
36.21202058706712
40.928339136328795
35.160262785814886
51.266460109711524
29.002488146724247
49.82938047395378
56.144521798913
43.53140595402988
29.63617804787569
39.24023052431894
44.75184626981486
31.881913293577323
28.691291418368298
52.98682357845075
34.08970388183514
28.375890390816465
34.6727695447686
41.66484720652765
32.152146357904414
43.41694110148596
42.16146537979208
33.57437153660676
37.434517179487855
52.59792156940208
22.38128906552543
40.22959511042365
36.90502444690234
38.17388810404421
51.833833865542886
7.449537904716276
57.38199969531579
52.73863858961315
11.611090237278209
44.795591990271895
42.557336414267446
16.88793328488179
38.19539369923812
44.37572632606557
43.295304489920646
32.19941969300469
49.73189503012672
14.05288650373791
56.55627524031945
13.67022614975748
59.11111936103602
59.37127280290414
12.812775122051494
54.39469994676416
41.64487740800427
33.33189672250508
31.300353391638037
57.997137962011514
6.42642287260648
22.925651198452538
46.92646498553043
30.203917305911247
59.200613259048815
55.47034855274765
18.589513020283412
50.189584463297294
10.626648601148519
41.07166355938081
13.388896652275786
20.34956442445293
45.322142250186914
29.192389085852753
25.998997560383366
54.12584739796039
14.136793884491956
52.227028521820344
17.202944436349267
46.662518037988654
45.23470672482532
29.660984515540758
30.19302972395816
16.04567875000579
52.68689902765947
20.62354082850617
58.18130597363095
59.37051953691793
58.85768825786723
5.448935687347793
58.55731292354967
7.508303893397439
38.08236191617163
38.62192925841086
34.40744156604535
36.79399878549275
15.597476323654323
58.34316796745071
5.408715877481057
57.32664816593008
21.850892776143883
41.332934421976795
30.18722713818937
33.75908263846052
17.676541687106745
42.04763014149426
26.8654916863692
29.98709916531167
42.99276086352263
13.181663822854722
57.366156635579536
59.55280245285071
59.56180391302766
59.573299058256296
56.81207126130336
2.6657880900618713
58.455410512480114
55.98403051274346
31.67214314405751
35.366405271637575
51.39938302594656
18.976088955358296
38.00717710300584
22.88828541528675
40.4896844458868
33.140788281883495
56.78751823696203
48.73850432141531
50.82530957567715
9.366064812617221
45.20091974874244
52.6338154564905
12.703026198009807
57.0709900506929
50.29699397246718
45.62547868185029
27.40096061311563
44.88887277914977
42.5770750089554
51.01120886612318
22.981988381931295
13.47959283300364
41.862157937276585
26.92313890413599
44.028884374582184
12.075062295183105
47.332745026415765
45.239185605412295
30.697333066447342
3.895117052216902
9.716153151607658
56.99262664995566
11.984919468672242
48.335193652986575
7.1262305337636995
