est. mean,HPD min,HPD max
9.22929608190583,0.006828420964071712,18.451763742847586
4.584052125468331,0.0032727555341588075,9.164831495402503
6.875523085845075,0.00825693851725581,13.742789233172894
10.092694743073313,0.008083670557082845,20.17730581558954
6.073550680556007,0.004351588475640678,12.142749772636373
7.701316594103144,0.0038235516594962325,15.398809636546792
12.726267950158048,0.0018662823642299857,25.450669617951867
4.912659257872157,0.013234242201806159,9.812084273542508
10.40941183424438,0.011899361746026306,20.806924306742737
66.76827082956572,24.587244722310476,108.94929693682096
18.99441203890882,0.0006487382267297504,37.98817533959091
11.191885963122486,0.006062152331684078,22.37770977391329
13.598608234052165,0.006713586718350298,27.190502881385978
12.869806220241482,0.05561107997648042,25.684001360506485
24.622242569072775,0.04320886873696089,49.20127626940859
11.598405350973467,0.0005710244340021617,23.19623967751293
7.036613188860884,0.00010345176581913334,14.07312292595595
9.981816508351132,0.006106833836226093,19.957526182866037
21.65797087818313,0.15210336416270573,43.16383839220355
12.225735329029595,0.0045521375620134075,24.446918520497178
11.983337154534045,0.03299536718050184,23.93367894188759
17.599743277894767,0.0217319454912027,35.17775461029833
8.190200026015571,0.0005563915908708163,16.379843660440272
21.831382506394622,0.04365285579269449,43.61911215699655
15.719023336308554,0.053849285849930636,31.384197386767177
33.456200724111746,0.1242719217434691,66.78812952648002
20.507263611663223,0.0035110530039317907,41.01101617032251
11.597280583807928,0.0031564249773453987,23.19140474263851
10.279220623424475,0.007984380733004552,20.550456866115947
11.10337813430382,0.01078342739580112,22.19597284121184
7.6003976595617955,0.00011820302079948798,15.200677116102792
10.511897123153414,0.005620099339455453,21.01817414696737
6.400041999910651,0.0012243616939478274,12.798859638127354
11.25099193860692,0.02588934078454573,22.476094536429294
3807.8820531313427,3658.561003327746,3957.203102934939
1638.2877880729143,1521.1174771633546,1755.4580989824738
21.93870494686957,0.04718327587457115,43.83022661786457
17.288353903520292,0.003477603445458032,34.573230203595124
13.485909966003712,0.03447067177864442,26.93734926022878
9.349403067303061,0.0036537771764163147,18.695152357429706
33.497038314755706,0.009582128122671823,66.98449450138874
38.89675470798456,0.023940582370504955,77.76956883359863
53.13353722201114,1.2790585259141642,104.98801591810812
32.152024676616605,0.04090623920804597,64.26314311402517
9.295487160571717,0.00017482602765625955,18.59079949511578
12.82601249706406,0.00022266601660434932,25.651802328111515
12.508035168768583,0.028602502487182012,24.987467835049983
16.284787080794953,0.03164117076653769,32.537932990823364
14.42197560386401,0.03663568686867687,28.80731552085934
12.067192984324189,0.024889929415284125,24.109496039233093
2095.457573135163,1941.5191299130618,2249.3960163572638
14050.01412761543,13751.707679776015,14348.320575454845
2834.739511339948,2656.912814186163,3012.566208493733
201.9031865283908,134.89596898378076,268.9104040730008
215.86837902360008,167.75457534133474,263.9821827058654
130.63693159809418,91.08424150614748,170.1896216900409
32.458160705476665,7.567199119859257,57.349122291094076
42.05300083201726,17.17747102046357,66.92853064357095
53.35245128287025,26.4246478737708,80.28025469196969
46.55171434052686,19.58050871909301,73.52291996196071
66.94178712478129,38.20783064840553,95.67574360115705
18.042847920444842,0.1541698895449782,35.9315259513447
64.89355276284232,37.98078573206684,91.80631979361779
23.109668335217055,4.047947783574438,42.171388886859674
14.32345527602073,0.029108730587599697,28.617801821453863
54.614683558151015,27.59121494221772,81.63815217408431
101.40820986934295,66.52159871614482,136.2948210225411
70.5992642471182,39.61062546309247,101.58790303114394
29.297886628065953,7.988618985300003,50.607154270831906
20.03672882738874,2.3906615378105767,37.6827961169669
85.35448649088319,55.321431108713725,115.38754187305265
41.785837283333834,17.07916730011318,66.49250726655448
17.002770833689656,0.0090021048676444,33.996539562511664
32.228691662990606,13.499388139120816,50.9579951868604
8.571473273586168,0.06993234054970496,17.07301420662263
